ID,SAMPLE,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,Q2,Q3,Q4,Q4_1_TEXT,Q5,Q6,Q8,Q9,Q10_1,Q12_1,Q12_2,Q12_3,Q13_1,Q13_2,Q13_3
anfr772fcmrgfsnljwwk9xv7,PJ,2019-08-17 14:52:59,2019-08-17 14:53:59,0,100,59,1,2019-08-17 14:53:59,NA,Female,31,0,NA,0,1,NA,2,5,4,4,4,3,3,3
ouzo3jlzebp3rsyvpzhtwzv1,WJ,2019-08-17 14:53:50,2019-08-17 14:54:30,0,100,40,1,2019-08-17 14:54:31,NA,Female,26,0,NA,0,1,NA,2,4,5,4,5,3,5,4
yj4qxbxcpzr9ej4wb7g8lbkp,WJ,2019-08-17 14:53:27,2019-08-17 14:55:04,0,100,97,1,2019-08-17 14:55:05,NA,female,58,0,NA,0,1,NA,1,3,6,6,5,3,3,3
li02g2fkdh2803iz3vmv6gkh,PJ,2019-08-17 14:52:18,2019-08-17 14:55:06,0,100,167,1,2019-08-17 14:55:06,NA,Male,36,0,NA,0,1,NA,2,4,4,4,2,3,3,3
hoj4pf72qgx1c0jqdk4pj0bu,PJ,2019-08-17 14:53:50,2019-08-17 14:55:16,0,100,86,1,2019-08-17 14:55:17,NA,Male,49,0,NA,1,1,NA,2,7,6,6,3,4,4,3
hd9luoh6jut2vyiqwan5ziwd,PJ,2019-08-17 14:53:17,2019-08-17 14:55:24,0,100,127,1,2019-08-17 14:55:25,NA,Female,38,0,NA,0,1,NA,2,1,2,5,2,5,5,5
y87yrsmoplvtblrlf5jpudbe,PJ,2019-08-17 14:54:00,2019-08-17 14:55:40,0,100,100,1,2019-08-17 14:55:41,NA,Female,44,0,NA,0,1,NA,2,2,6,6,6,3,3,3
o4ag9v2hqixd9ymwwbvmt4i9,WJ,2019-08-17 14:55:20,2019-08-17 14:56:21,0,100,61,1,2019-08-17 14:56:21,NA,Female,50,0,NA,0,0,1,NA,2,5,5,3,5,5,4
2rmg4eulki6qdogdun66771j,PJ,2019-08-17 14:56:23,2019-08-17 14:58:01,0,100,98,1,2019-08-17 14:58:02,NA,Male,33,0,NA,0,1,NA,2,3,4,6,5,4,3,4
rifxjqularfz6txu52otezg3,WJ,2019-08-17 14:56:59,2019-08-17 14:58:29,0,100,89,1,2019-08-17 14:58:29,NA,Male,36,0,NA,0,1,NA,1,4,3,3,2,5,5,6
h5i17ravvgb29o2nh8prcs6o,PJ,2019-08-17 14:57:10,2019-08-17 14:58:40,0,100,89,1,2019-08-17 14:58:40,NA,Female,39,0,NA,0,1,NA,2,3,4,4,2,4,2,3
0dm3t34mconbxw79n0ixdw0r,WJ,2019-08-17 14:57:50,2019-08-17 14:58:57,0,100,66,1,2019-08-17 14:58:57,NA,male,33,0,NA,0,0,1,NA,3,5,5,5,5,5,5
de39vm1nrm4ohib7fzuoj7zu,PJ,2019-08-17 14:57:57,2019-08-17 14:59:05,0,100,67,1,2019-08-17 14:59:05,NA,Female,31,0,NA,0,1,NA,2,5,6,4,6,2,1,1
6fcuy0ulmmr7grhldhj8ktgs,WJ,2019-08-17 14:57:44,2019-08-17 14:59:19,0,100,94,1,2019-08-17 14:59:19,NA,Female,51,1,British,0,0,2,NA,4,2,2,2,2,2,2
e8mxwx8m20ax0mzo6p3uqyta,PJ,2019-08-17 14:58:02,2019-08-17 14:59:32,0,100,89,1,2019-08-17 14:59:32,NA,Female,37,0,NA,0,1,NA,2,5,7,7,5,3,1,3
tfdscsgijkuzlkudluna7rsx,PJ,2019-08-17 14:59:20,2019-08-17 15:00:09,0,100,48,1,2019-08-17 15:00:10,NA,Female,39,0,NA,0,1,NA,2,2,6,6,5,2,2,5
3vt0eh754kfkjtauok3kjnvw,WJ,2019-08-17 14:59:16,2019-08-17 15:00:43,0,100,86,1,2019-08-17 15:00:43,NA,Male,34,0,NA,0,0,1,NA,4,4,4,4,4,4,4
x0u13cvqbw2la2xs0e74smtc,WJ,2019-08-17 15:00:04,2019-08-17 15:02:15,0,100,131,1,2019-08-17 15:02:15,NA,female,48,0,NA,0,0,2,NA,3,6,6,2,6,6,3
3j028hvzemin375o0iue2mzd,WJ,2019-08-17 15:01:19,2019-08-17 15:02:25,0,100,65,1,2019-08-17 15:02:26,NA,Female,26,0,NA,0,0,1,NA,3,7,7,7,6,5,6
ya565bu18qmsr2c1hysezyjt,WJ,2019-08-17 15:01:23,2019-08-17 15:02:29,0,100,65,1,2019-08-17 15:02:30,NA,male,50,0,NA,0,1,NA,1,2,2,2,2,6,6,6
sife0ywhv06qq64cx54fl1c8,PJ,2019-08-17 15:01:22,2019-08-17 15:02:29,0,100,66,1,2019-08-17 15:02:30,NA,female,44,0,NA,0,1,NA,2,2,2,2,2,3,3,3
16q24q0h7ryseacrxzvw1zn0,WJ,2019-08-17 15:02:19,2019-08-17 15:03:21,0,100,61,1,2019-08-17 15:03:21,NA,Female,27,0,NA,0,1,NA,1,4,4,3,2,3,2,4
8k03umlccp151sefzenttynp,PJ,2019-08-17 15:02:46,2019-08-17 15:03:26,0,100,39,1,2019-08-17 15:03:26,NA,Male,41,0,NA,0,1,NA,2,1,5,5,4,5,5,3
0r70i6gcc407dwre9103wv1q,WJ,2019-08-17 15:02:48,2019-08-17 15:03:33,0,100,45,1,2019-08-17 15:03:34,NA,Female,26,0,NA,0,0,3,NA,4,5,5,5,5,5,5
4das65ac73k0romn7evruk5b,WJ,2019-08-17 15:01:59,2019-08-17 15:03:49,0,100,110,1,2019-08-17 15:03:50,NA,Female,50,0,NA,0,0,2,NA,2,4,4,2,4,7,4
jdyehla1t6zg8gqmfjuxhk4c,PJ,2019-08-17 15:01:22,2019-08-17 15:04:20,0,100,177,1,2019-08-17 15:04:21,NA,Female,38,0,NA,0,1,NA,2,4,3,4,2,4,3,4
o8edy0yipfnhgua230wtaklf,PJ,2019-08-17 15:03:49,2019-08-17 15:05:28,0,100,98,1,2019-08-17 15:05:28,NA,female,46,0,NA,0,1,NA,1,1,3,3,3,5,5,4
mupndhd527apb25owv81umiv,WJ,2019-08-17 15:04:41,2019-08-17 15:05:44,0,100,62,1,2019-08-17 15:05:44,NA,Female,27,0,NA,0,1,NA,2,1,5,6,3,6,6,2
hxdy0izelvvxinlq202jkvoe,PJ,2019-08-17 15:06:53,2019-08-17 15:07:42,0,100,49,1,2019-08-17 15:07:43,NA,female,61,0,NA,0,1,NA,2,3,3,3,3,2,2,2
0wnam12oulcnynzpq2dcdby0,PJ,2019-08-17 15:06:41,2019-08-17 15:08:13,0,100,91,1,2019-08-17 15:08:13,NA,Female,36,0,NA,0,1,NA,1,3,4,4,1,1,3,4
u038h20fuvaa5o65w7cb48kc,WJ,2019-08-17 15:07:15,2019-08-17 15:08:28,0,100,72,1,2019-08-17 15:08:28,NA,female,54,0,NA,0,1,NA,1,4,4,4,4,4,4,4
kolgi3xrekhyptpgniqkm86l,PJ,2019-08-17 15:06:58,2019-08-17 15:08:28,0,100,90,1,2019-08-17 15:08:28,NA,Male,42,0,NA,0,1,NA,2,4,3,3,4,4,4,2
5oik72elrohobkaruesc3s0r,WJ,2019-08-17 15:06:31,2019-08-17 15:08:54,0,100,143,1,2019-08-17 15:08:54,NA,MALE,69,0,NA,0,0,1,NA,5,5,6,5,6,6,6
5d9ewh8sefjg7fzlbv381fi1,WJ,2019-08-17 15:08:10,2019-08-17 15:09:07,0,100,56,1,2019-08-17 15:09:08,NA,Female,26,0,NA,0,0,1,NA,2,6,5,3,6,5,6
k18gmolhgba81y4hmhxrdwpx,WJ,2019-08-17 15:08:19,2019-08-17 15:09:48,0,100,89,1,2019-08-17 15:09:48,NA,Male,30,0,NA,0,0,1,NA,5,3,4,2,4,5,3
of5ldn7tlw64zvwb3q3f2k27,PJ,2019-08-17 15:08:08,2019-08-17 15:09:54,0,100,105,1,2019-08-17 15:09:54,NA,Female,33,0,NA,0,1,NA,2,5,4,4,5,5,3,3
hl1oazx034dm22cc26vqm31l,PJ,2019-08-17 15:09:10,2019-08-17 15:10:01,0,100,51,1,2019-08-17 15:10:02,NA,female,42,0,NA,0,1,NA,2,4,4,4,4,3,3,3
akomkj75ve5cm46ucd4zlw1k,WJ,2019-08-17 15:09:08,2019-08-17 15:10:35,0,100,87,1,2019-08-17 15:10:36,NA,female,38,0,NA,0,0,1,NA,4,2,1,1,2,1,1
d70xraea1klmlvnz9y1i8nb7,WJ,2019-08-17 15:09:52,2019-08-17 15:10:56,0,100,64,1,2019-08-17 15:10:56,NA,Male,26,0,NA,0,1,NA,1,4,4,4,3,5,5,4
mmmybx6ebd72jojbjz032dk4,WJ,2019-08-17 15:10:43,2019-08-17 15:11:46,0,100,62,1,2019-08-17 15:11:46,NA,Female,47,0,NA,0,0,1,NA,4,4,4,3,4,4,4
pdjz8juu169o4kpheyh3nhus,PJ,2019-08-17 15:13:40,2019-08-17 15:14:26,0,100,45,1,2019-08-17 15:14:26,NA,Makle,40,0,NA,0,1,NA,2,3,3,4,5,5,4,3
tq6myvh7vv5hrrmh7kfao19z,WJ,2019-08-17 15:13:53,2019-08-17 15:14:50,0,100,56,1,2019-08-17 15:14:50,NA,female,30,0,NA,0,1,NA,1,2,4,5,3,5,5,5
nzgassx6ldddxxyt4lt7bj77,WJ,2019-08-17 15:13:12,2019-08-17 15:14:53,0,100,101,1,2019-08-17 15:14:54,NA,female,25,0,NA,0,0,1,NA,4,3,3,3,4,6,6
xoix429hu131q5m07rbl4sck,WJ,2019-08-17 15:13:26,2019-08-17 15:14:59,0,100,92,1,2019-08-17 15:14:59,NA,female,45,0,NA,0,1,NA,1,4,4,4,3,5,4,5
adfty21x98dc04vqdkks4ywd,PJ,2019-08-17 15:14:30,2019-08-17 15:15:35,0,100,65,1,2019-08-17 15:15:35,NA,Male,65,0,NA,0,0,2,NA,4,3,4,4,3,3,3
pup65mby22cgxgrdrp276vpr,PJ,2019-08-17 15:14:35,2019-08-17 15:15:39,0,100,64,1,2019-08-17 15:15:40,NA,MALE,46,0,NA,0,1,NA,2,2,6,6,4,6,6,4
yf4ksglsve09e8p1quj2dw6d,WJ,2019-08-17 15:14:56,2019-08-17 15:16:26,0,100,89,1,2019-08-17 15:16:26,NA,Female,65,0,NA,0,0,2,NA,6,4,4,4,4,4,4
jvozdz4ag3nriinug3p16vhf,PJ,2019-08-17 15:16:04,2019-08-17 15:16:46,0,100,42,1,2019-08-17 15:16:46,NA,Male,37,0,NA,0,1,NA,2,3,6,6,4,6,6,4
phsklrlhthqq98s7h1gw8nme,PJ,2019-08-17 15:16:56,2019-08-17 15:17:27,0,100,31,1,2019-08-17 15:17:28,NA,Female,29,0,NA,0,1,NA,2,5,4,5,2,4,3,3
dr14pba2att3dles5vxo2xvq,PJ,2019-08-17 15:16:58,2019-08-17 15:17:43,0,100,45,1,2019-08-17 15:17:43,NA,Female,37,0,NA,0,1,NA,2,5,7,7,7,2,2,2
rvdlinedz4mfmgz1luhfklqy,PJ,2019-08-17 15:16:52,2019-08-17 15:17:59,0,100,67,1,2019-08-17 15:18:00,NA,Female,52,0,NA,0,1,NA,2,1,4,4,3,4,3,3
l4ywd7ypj5dldvap892e7g5t,WJ,2019-08-17 15:17:29,2019-08-17 15:18:33,0,100,63,1,2019-08-17 15:18:33,NA,Female,29,0,NA,0,0,1,NA,4,2,3,3,4,4,4
lqc9dibptrbxgi6w23wjwoyq,WJ,2019-08-17 15:17:54,2019-08-17 15:18:43,0,100,49,1,2019-08-17 15:18:43,NA,female,28,0,NA,0,1,NA,1,4,1,1,1,2,2,2
7jrc1y8injz4g18i5iw17ugc,WJ,2019-08-17 15:18:46,2019-08-17 15:20:18,0,100,91,1,2019-08-17 15:20:18,NA,Female,31,0,NA,0,1,NA,1,5,3,3,2,4,3,5
xtrzjlpwb4wjxrnb5m80698h,PJ,2019-08-17 15:18:57,2019-08-17 15:20:23,0,100,86,1,2019-08-17 15:20:23,NA,Male,67,0,NA,0,1,NA,2,4,4,4,3,2,2,2
9u92ho87r0ssvp9so7nkeu7o,PJ,2019-08-17 15:20:35,2019-08-17 15:21:32,0,100,57,1,2019-08-17 15:21:33,NA,female,53,0,NA,0,0,2,NA,2,4,4,4,3,3,3
8pwicjtzf931zlgf6tji6k7a,PJ,2019-08-17 15:21:28,2019-08-17 15:22:06,0,100,37,1,2019-08-17 15:22:07,NA,male,51,0,NA,0,1,NA,2,4,6,7,6,3,3,3
af38b4oiyx4csamhpp74ol8d,PJ,2019-08-17 15:21:44,2019-08-17 15:22:45,0,100,61,1,2019-08-17 15:22:46,NA,Female,26,0,NA,0,1,NA,2,4,4,4,4,4,4,4
ahkk7lmx1iubbxe1r3drabbe,PJ,2019-08-17 15:22:17,2019-08-17 15:23:17,0,100,59,1,2019-08-17 15:23:17,NA,Male,34,0,NA,0,0,2,NA,3,6,6,6,5,5,5
rplh8lak4efbhoo434907b2r,WJ,2019-08-17 15:22:04,2019-08-17 15:23:57,0,100,113,1,2019-08-17 15:23:57,NA,Female,31,0,NA,0,1,NA,2,3,4,6,3,3,5,3
ba9z6u3gyq2hlcag18r3al42,PJ,2019-08-17 15:22:31,2019-08-17 15:24:02,0,100,90,1,2019-08-17 15:24:02,NA,Female,51,0,NA,0,1,NA,2,4,5,6,4,3,3,3
sjityj0hsakwyo0r73mrytin,PJ,2019-08-17 15:22:59,2019-08-17 15:24:05,0,100,66,1,2019-08-17 15:24:06,NA,Female,50,0,NA,0,1,NA,2,5,7,7,7,1,2,1
d0u8bcl33rt6ssyxqfyhlckb,WJ,2019-08-17 15:24:19,2019-08-17 15:25:00,0,100,40,1,2019-08-17 15:25:00,NA,Male,36,0,NA,0,1,NA,1,5,3,3,2,2,3,3
y8jtnukr0j6hm2o5mj1uxlvu,WJ,2019-08-17 15:25:08,2019-08-17 15:26:34,0,100,86,1,2019-08-17 15:26:34,NA,female,49,0,NA,0,0,2,NA,3,3,3,3,5,6,6
lhmkgjb8myeqgbfbrcf5s0pm,PJ,2019-08-17 15:26:29,2019-08-17 15:27:46,0,100,77,1,2019-08-17 15:27:46,NA,Male,30,0,NA,0,1,NA,2,4,7,7,7,7,3,3
0m8o16cbbnj1phky7o1813fs,WJ,2019-08-17 15:27:03,2019-08-17 15:27:46,0,100,42,1,2019-08-17 15:27:47,NA,female,46,0,NA,0,0,1,NA,4,4,4,4,4,4,4
56ljcuwkcksdv6d80jnbcps6,PJ,2019-08-17 15:26:56,2019-08-17 15:27:50,0,100,53,1,2019-08-17 15:27:50,NA,Female,32,0,NA,0,1,NA,2,4,4,5,5,4,3,3
xrs0txpz1orohed02hnpnf0m,PJ,2019-08-17 15:27:55,2019-08-17 15:29:00,0,100,65,1,2019-08-17 15:29:00,NA,female,37,0,NA,0,1,NA,2,3,5,4,4,4,4,3
rtyeq468mra1a9nrhzo73b8o,WJ,2019-08-17 15:31:14,2019-08-17 15:32:45,0,100,91,1,2019-08-17 15:32:46,NA,Female,33,0,NA,0,1,NA,2,4,3,5,2,5,5,6
amgc2yuhr23q0uyh1tskbnv0,WJ,2019-08-17 15:31:53,2019-08-17 15:33:01,0,100,67,1,2019-08-17 15:33:01,NA,female,30,0,NA,0,1,NA,1,3,4,3,3,5,5,5
in5n62m2ef7oybp87cygvo8d,PJ,2019-08-17 15:31:51,2019-08-17 15:33:05,0,100,74,1,2019-08-17 15:33:06,NA,Female,37,0,NA,0,1,NA,1,4,4,3,3,4,4,4
ctp0sa2cjbcj0sbw84x751qb,WJ,2019-08-17 15:32:06,2019-08-17 15:33:33,0,100,87,1,2019-08-17 15:33:34,NA,Female,39,0,NA,0,1,NA,2,5,3,NA,NA,2,3,2
km0igozlb0vp65pycngd0ta1,PJ,2019-08-17 15:32:53,2019-08-17 15:33:48,0,100,55,1,2019-08-17 15:33:48,NA,Male,34,0,NA,0,1,NA,2,3,3,2,2,3,4,3
vuv2skar3t2ua9wicjuyp14u,PJ,2019-08-17 15:33:42,2019-08-17 15:34:43,0,100,60,1,2019-08-17 15:34:44,NA,Female,29,0,NA,0,1,NA,2,5,5,5,4,5,4,3
fam6b3xvok52loh5nbzmqnla,PJ,2019-08-17 15:34:11,2019-08-17 15:35:00,0,100,49,1,2019-08-17 15:35:01,NA,Female,42,0,NA,0,1,NA,2,6,5,5,5,6,5,5
pnj1cg1o7u3uegs7vn7ic824,WJ,2019-08-17 15:34:44,2019-08-17 15:35:40,0,100,55,1,2019-08-17 15:35:40,NA,Female,28,0,NA,0,1,NA,1,4,4,4,4,5,6,4
x6eji77qzm46l5cmznx5vtm8,PJ,2019-08-17 15:35:35,2019-08-17 15:36:14,0,100,38,1,2019-08-17 15:36:15,NA,female,40,0,NA,0,1,NA,2,3,3,3,3,3,3,3
a13ppb3j6201l9bafrs5dbky,PJ,2019-08-17 15:34:12,2019-08-17 15:36:18,0,100,125,1,2019-08-17 15:36:18,NA,female,37,0,NA,0,1,NA,2,5,5,6,3,3,1,3
ta17rvf8rr00qmnzlsxebbrn,WJ,2019-08-17 15:35:37,2019-08-17 15:36:47,0,100,69,1,2019-08-17 15:36:47,NA,Male,50,0,NA,0,0,1,NA,3,4,2,2,6,6,4
34uz2ht97p3p60p6csf5krkm,PJ,2019-08-17 15:34:56,2019-08-17 15:36:47,0,100,111,1,2019-08-17 15:36:48,NA,male,38,0,NA,0,1,NA,2,4,5,5,3,5,3,3
a66bm9jj8a6as2r6enus8113,PJ,2019-08-17 15:36:07,2019-08-17 15:37:00,0,100,52,1,2019-08-17 15:37:00,NA,Female,51,0,NA,0,1,NA,2,3,4,5,4,3,3,3
3zahqylek9jmda2awkp5i83m,PJ,2019-08-17 15:36:17,2019-08-17 15:37:07,0,100,49,1,2019-08-17 15:37:07,NA,Female,33,0,NA,0,1,NA,2,3,5,7,6,3,3,2
rntkyn6r2wa0lxaezfm1y81y,PJ,2019-08-17 15:36:59,2019-08-17 15:37:58,0,100,58,1,2019-08-17 15:37:59,NA,female,67,0,NA,0,0,2,NA,4,5,5,5,4,4,3
mhhg0jc64rrb81ztrsfsd01u,PJ,2019-08-17 15:37:57,2019-08-17 15:39:18,0,100,80,1,2019-08-17 15:39:18,NA,Male,37,0,NA,0,1,NA,2,6,5,6,6,5,5,3
msoixkdk14cgpctebttfrhcn,WJ,2019-08-17 15:38:40,2019-08-17 15:39:44,0,100,64,1,2019-08-17 15:39:44,NA,male,34,0,NA,0,0,3,NA,6,5,5,5,5,5,NA
n663rmpexlwclgbgaouybxjt,PJ,2019-08-17 15:39:08,2019-08-17 15:40:17,0,100,68,1,2019-08-17 15:40:18,NA,MALE,30,0,NA,0,1,NA,1,5,3,2,3,4,4,4
sw68vqzloniwrvd52dkablof,PJ,2019-08-17 15:41:04,2019-08-17 15:41:50,0,100,45,1,2019-08-17 15:41:50,NA,Female,54,0,NA,0,1,NA,2,3,5,5,4,3,3,3
fk0snw9yu4i2g47v7f09sh4t,PJ,2019-08-17 15:41:04,2019-08-17 15:42:14,0,100,70,1,2019-08-17 15:42:14,NA,Female,52,0,NA,0,1,NA,2,3,NA,NA,NA,2,2,3
ge0qklb74xnkzplwcl31ymsz,PJ,2019-08-17 15:41:05,2019-08-17 15:42:35,0,100,90,1,2019-08-17 15:42:36,NA,Male,48,0,NA,0,1,NA,2,4,4,4,3,4,3,3
o8hf54ugfv52adl66blq0je7,PJ,2019-08-17 15:41:28,2019-08-17 15:42:40,0,100,72,1,2019-08-17 15:42:40,NA,Female,40,0,NA,0,1,NA,2,4,4,4,4,4,4,4
0t2f2nn2fp0o7tw4ps8zi9di,WJ,2019-08-17 15:42:12,2019-08-17 15:42:47,0,100,35,1,2019-08-17 15:42:48,NA,female,29,0,NA,0,1,NA,2,2,4,4,4,4,4,3
f2669p7oy1v2k6v05jm5d36g,PJ,2019-08-17 15:41:29,2019-08-17 15:42:50,0,100,81,1,2019-08-17 15:42:51,NA,Male,39,0,NA,0,1,NA,2,3,5,5,5,4,3,3
fhozbz4p7qs6px7hfshjdfv1,WJ,2019-08-17 15:43:05,2019-08-17 15:43:48,0,100,42,1,2019-08-17 15:43:48,NA,Female,31,0,NA,0,1,NA,1,4,3,4,3,5,4,4
wnbvih71qrzmco1vq3gmyddo,PJ,2019-08-17 15:44:44,2019-08-17 15:45:23,0,100,39,1,2019-08-17 15:45:24,NA,Female,44,0,NA,0,1,NA,2,2,3,3,3,3,3,3
kh5cbz79sen95mti7c3fyc4h,PJ,2019-08-17 15:44:58,2019-08-17 15:46:20,0,100,82,1,2019-08-17 15:46:20,NA,female,41,0,NA,0,1,NA,2,1,2,4,2,4,4,3
hcet4m32wb0uavhe4ulmfn4p,WJ,2019-08-17 15:45:37,2019-08-17 15:47:26,0,100,108,1,2019-08-17 15:47:26,NA,trans woman,33,0,NA,0,0,3,NA,2,4,4,3,4,4,3
lb3bnkd8qb2jjv9nim6p48g0,PJ,2019-08-17 15:46:51,2019-08-17 15:47:26,0,100,34,1,2019-08-17 15:47:26,NA,female,47,0,NA,0,1,NA,2,4,6,6,5,3,2,2
9yto210oyb599nkow22rnw9w,PJ,2019-08-17 15:46:49,2019-08-17 15:47:46,0,100,56,1,2019-08-17 15:47:46,NA,Female,44,1,British,0,1,NA,2,5,4,4,4,4,4,4
e7xc1niymvbhohp2oliwfvl4,WJ,2019-08-17 15:47:01,2019-08-17 15:48:00,0,100,59,1,2019-08-17 15:48:01,NA,Male,65,0,NA,0,0,2,NA,1,4,4,4,4,4,4
05670awdvd1yk2ar45ejhzaa,WJ,2019-08-17 15:46:42,2019-08-17 15:48:05,0,100,82,1,2019-08-17 15:48:05,NA,Female,31,0,NA,0,0,2,NA,3,4,7,3,4,5,5
ry42umm63fgo5xpfxg7m71q0,PJ,2019-08-17 15:47:34,2019-08-17 15:48:31,0,100,56,1,2019-08-17 15:48:31,NA,female,25,0,NA,0,1,NA,2,4,7,7,3,1,1,1
0gxps78hmh8h16pcqrciazpv,WJ,2019-08-17 15:47:24,2019-08-17 15:48:33,0,100,69,1,2019-08-17 15:48:33,NA,Female,58,0,NA,0,0,1,NA,4,4,4,4,4,4,4
dz6hu5iuxz6kplj2b7icws8f,WJ,2019-08-17 15:47:33,2019-08-17 15:48:39,0,100,66,1,2019-08-17 15:48:39,NA,Male,30,0,NA,0,1,NA,1,4,4,7,4,4,3,4
khv1bc24jngo4prcbtx7byq0,PJ,2019-08-17 15:47:51,2019-08-17 15:48:44,0,100,53,1,2019-08-17 15:48:44,NA,Female,53,0,NA,0,1,NA,2,2,4,5,3,3,3,3
erqydeuwe2icgra304z3h327,WJ,2019-08-17 15:47:28,2019-08-17 15:48:52,0,100,83,1,2019-08-17 15:48:52,NA,Male,52,0,NA,0,1,NA,1,4,4,3,3,4,5,5
wu0ipbubhe8r2sf2eafomt51,WJ,2019-08-17 15:47:22,2019-08-17 15:49:20,0,100,118,1,2019-08-17 15:49:20,NA,male,45,1,british,0,1,NA,1,2,4,4,4,4,4,4
4hy646vqpkt73bt4ub71dxy9,PJ,2019-08-17 15:48:22,2019-08-17 15:50:31,0,100,129,1,2019-08-17 15:50:32,NA,Female,52,0,NA,0,1,NA,2,1,2,6,3,5,3,4
49ajy6kfpc7yq8u7fxu6dc0k,PJ,2019-08-17 15:47:57,2019-08-17 15:50:55,0,100,178,1,2019-08-17 15:50:56,NA,Female,32,0,NA,0,1,NA,2,2,6,6,6,2,2,3
f85xugu9bfbw0lwikhe6c9ko,PJ,2019-08-17 15:50:21,2019-08-17 15:50:59,0,100,38,1,2019-08-17 15:50:59,NA,female,39,0,NA,0,1,NA,2,3,4,4,4,4,4,4
dtu5tws96a32yk22jq23o2ll,WJ,2019-08-17 15:49:15,2019-08-17 15:51:05,0,100,110,1,2019-08-17 15:51:05,NA,male,57,0,NA,0,0,1,NA,4,2,2,2,5,5,5
vpt61xh7ftl6jltrpnwctbzv,PJ,2019-08-17 15:50:40,2019-08-17 15:51:19,0,100,38,1,2019-08-17 15:51:19,NA,male,27,0,NA,0,1,NA,3,2,4,5,5,4,5,5
sumnfvsjdh9954a4cui1eada,WJ,2019-08-17 15:51:36,2019-08-17 15:52:28,0,100,52,1,2019-08-17 15:52:28,NA,Female,27,0,NA,0,1,NA,1,4,4,2,3,6,2,5
252orb854xqjxid7q2ff0mdz,PJ,2019-08-17 15:51:36,2019-08-17 15:52:56,0,100,80,1,2019-08-17 15:52:57,NA,Male,31,0,NA,0,1,NA,2,3,4,6,5,4,4,2
h0ldqodr8korfleidj4lpvn7,WJ,2019-08-17 15:52:08,2019-08-17 15:53:05,0,100,56,1,2019-08-17 15:53:05,NA,Male,25,0,NA,0,0,3,NA,4,4,4,3,4,4,4
mjj62rdwea216983jf3g0hy0,PJ,2019-08-17 15:51:41,2019-08-17 15:53:21,0,100,100,1,2019-08-17 15:53:22,NA,male,52,0,NA,0,1,NA,2,3,4,6,2,4,6,2
stuim74gmvb067z9mipwsrth,PJ,2019-08-17 15:52:44,2019-08-17 15:53:34,0,100,50,1,2019-08-17 15:53:34,NA,Male,44,0,NA,0,1,NA,2,4,7,7,4,2,2,2
yx0pnknf8ts8chch5waopvee,WJ,2019-08-17 15:50:36,2019-08-17 15:54:11,0,100,214,1,2019-08-17 15:54:11,NA,female,26,0,NA,0,1,NA,2,3,2,4,2,4,4,3
dl3fa7fjyblenew0mny6hxsa,PJ,2019-08-17 15:53:38,2019-08-17 15:54:23,0,100,44,1,2019-08-17 15:54:23,NA,Male,47,0,NA,0,1,NA,2,5,7,6,6,3,1,1
tbek85jvumgqz6wy1bmvjfxv,PJ,2019-08-17 15:53:34,2019-08-17 15:54:31,0,100,57,1,2019-08-17 15:54:32,NA,Male,40,0,NA,0,1,NA,2,4,6,6,4,6,6,4
lv5dvr9nm9gespm75lbrqs2c,WJ,2019-08-17 15:54:26,2019-08-17 15:55:05,0,100,39,1,2019-08-17 15:55:06,NA,Male,32,0,NA,0,1,NA,3,3,3,5,6,4,4,5
r6ah6esdinkl0lfkopexesoj,WJ,2019-08-17 15:53:38,2019-08-17 15:55:10,0,100,91,1,2019-08-17 15:55:10,NA,Female,31,0,NA,0,1,NA,2,4,4,4,4,4,5,3
7fp7obsyu057vlsjrlxtda7a,WJ,2019-08-17 15:53:51,2019-08-17 15:55:19,0,100,88,1,2019-08-17 15:55:19,NA,Female,40,0,NA,0,0,1,NA,2,6,6,4,6,3,4
fyf0b2puab9scunjhy0u6lwe,PJ,2019-08-17 15:55:39,2019-08-17 15:56:28,0,100,48,1,2019-08-17 15:56:28,NA,Male,42,0,NA,0,1,NA,2,3,6,6,3,6,6,3
5yspwskt1lfzaciuibqbyvfh,WJ,2019-08-17 15:54:25,2019-08-17 15:56:31,0,100,125,1,2019-08-17 15:56:31,NA,female,40,0,NA,0,0,1,NA,4,4,4,4,4,4,4
y8s0k0grm3zib3ojjj6o9md4,WJ,2019-08-17 15:51:24,2019-08-17 15:56:57,0,100,332,1,2019-08-17 15:56:58,NA,Male,59,0,NA,0,1,NA,1,4,6,6,6,7,6,7
xd9gwbynsl5x2mkc5b2unvrh,WJ,2019-08-17 15:57:11,2019-08-17 15:58:03,0,100,51,1,2019-08-17 15:58:03,NA,Female,39,0,NA,0,1,NA,1,4,3,3,2,6,6,6
lnytc2roiv150cdd10t9d8l9,WJ,2019-08-17 15:56:26,2019-08-17 15:58:10,0,100,103,1,2019-08-17 15:58:10,NA,Female,37,0,NA,0,0,1,NA,4,6,3,3,4,6,3
wxvbunsmiz11v55wol0zy50k,PJ,2019-08-17 15:57:20,2019-08-17 15:59:04,0,100,103,1,2019-08-17 15:59:04,NA,Male,26,0,NA,0,1,NA,2,2,6,6,6,5,5,3
5gbbfcfdcrrl46yg73ggqvzd,WJ,2019-08-17 15:59:09,2019-08-17 15:59:47,0,100,38,1,2019-08-17 15:59:47,NA,female,43,0,NA,0,1,NA,1,5,3,3,3,4,4,4
