id,participant_ideology,participant_gender,protesters_cause,action,response,action_text,exclude
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,10,1,join or form a group of activists,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,11,1,refuse to accept honors or awards in protest,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,13,1,refuse to work (strike),FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,15,1,donate to activist groups,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,19,1,enter and refuse to leave a building (occupation),FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,20,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,23,1,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,24,0,spray paint political messages in public places,FALSE
s9b2u0zqjf57sry2e4gxyftn,Liberal,Man,Against,25,1,attend a protest march even though it might turn violent,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,1,0,attend a protest march even though it might be unlawful,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,3,1,make a public speech,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,4,1,hold meetings to influence the public,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,5,1,attend or organise a protest march,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,10,1,join or form a group of activists,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,11,1,refuse to accept honors or awards in protest,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,13,0,refuse to work (strike),FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,15,1,donate to activist groups,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,19,0,enter and refuse to leave a building (occupation),FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,24,0,spray paint political messages in public places,FALSE
sa4bhi5saej053yeltoa366j,Conservative,Woman,Against,25,0,attend a protest march even though it might turn violent,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,1,0,attend a protest march even though it might be unlawful,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,3,1,make a public speech,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,4,1,hold meetings to influence the public,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,5,1,attend or organise a protest march,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,7,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,9,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,10,1,join or form a group of activists,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,11,1,refuse to accept honors or awards in protest,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,13,0,refuse to work (strike),FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,15,1,donate to activist groups,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,19,0,enter and refuse to leave a building (occupation),FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,24,0,spray paint political messages in public places,FALSE
sf2rr33meetv7aeu4e8yed5d,Conservative,Man,For,25,0,attend a protest march even though it might turn violent,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,1,1,attend a protest march even though it might be unlawful,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,3,1,make a public speech,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,4,1,hold meetings to influence the public,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,5,1,attend or organise a protest march,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,10,1,join or form a group of activists,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,11,1,refuse to accept honors or awards in protest,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,13,1,refuse to work (strike),FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,15,1,donate to activist groups,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,19,1,enter and refuse to leave a building (occupation),FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,20,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,21,1,"disrupt traffic (e.g., blocking roads)",FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,22,1,"refuse to pay fees, fines, or taxes in protest",FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,24,1,spray paint political messages in public places,FALSE
sife0ywhv06qq64cx54fl1c8,Liberal,Woman,Against,25,1,attend a protest march even though it might turn violent,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,1,1,attend a protest march even though it might be unlawful,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,3,1,make a public speech,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,4,1,hold meetings to influence the public,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,5,1,attend or organise a protest march,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,10,1,join or form a group of activists,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,11,1,refuse to accept honors or awards in protest,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,13,1,refuse to work (strike),FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,15,1,donate to activist groups,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,19,1,enter and refuse to leave a building (occupation),FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,20,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,21,1,"disrupt traffic (e.g., blocking roads)",FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,22,1,"refuse to pay fees, fines, or taxes in protest",FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,23,1,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,24,1,spray paint political messages in public places,FALSE
sjityj0hsakwyo0r73mrytin,Liberal,Sex and gender diverse,Against,25,1,attend a protest march even though it might turn violent,FALSE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,1,1,attend a protest march even though it might be unlawful,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,3,1,make a public speech,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,4,1,hold meetings to influence the public,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,5,1,attend or organise a protest march,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,10,1,join or form a group of activists,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,11,1,refuse to accept honors or awards in protest,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,13,0,refuse to work (strike),TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,15,1,donate to activist groups,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,19,1,enter and refuse to leave a building (occupation),TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,21,0,"disrupt traffic (e.g., blocking roads)",TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,22,1,"refuse to pay fees, fines, or taxes in protest",TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,24,0,spray paint political messages in public places,TRUE
sk74kt91b5ojhur7lgvnvqh3,Conservative,Woman,For,25,0,attend a protest march even though it might turn violent,TRUE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,1,1,attend a protest march even though it might be unlawful,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,3,1,make a public speech,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,4,1,hold meetings to influence the public,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,5,1,attend or organise a protest march,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,10,1,join or form a group of activists,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,11,1,refuse to accept honors or awards in protest,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,13,1,refuse to work (strike),FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,15,1,donate to activist groups,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,19,1,enter and refuse to leave a building (occupation),FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,20,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,21,1,"disrupt traffic (e.g., blocking roads)",FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,22,1,"refuse to pay fees, fines, or taxes in protest",FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,24,1,spray paint political messages in public places,FALSE
solvt27suuccx3lmlifk063x,Liberal,Woman,Against,25,1,attend a protest march even though it might turn violent,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,1,0,attend a protest march even though it might be unlawful,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,3,1,make a public speech,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,4,1,hold meetings to influence the public,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,5,1,attend or organise a protest march,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,10,1,join or form a group of activists,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,11,1,refuse to accept honors or awards in protest,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,13,1,refuse to work (strike),FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,15,1,donate to activist groups,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,19,1,enter and refuse to leave a building (occupation),FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,21,1,"disrupt traffic (e.g., blocking roads)",FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,24,0,spray paint political messages in public places,FALSE
stj7pak2wyws3f5mlydrbv3y,Liberal,Woman,Against,25,0,attend a protest march even though it might turn violent,FALSE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,1,1,attend a protest march even though it might be unlawful,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,3,1,make a public speech,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,4,1,hold meetings to influence the public,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,5,1,attend or organise a protest march,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,10,1,join or form a group of activists,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,11,1,refuse to accept honors or awards in protest,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,13,1,refuse to work (strike),TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,15,1,donate to activist groups,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,19,1,enter and refuse to leave a building (occupation),TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,20,1,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,21,0,"disrupt traffic (e.g., blocking roads)",TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,22,1,"refuse to pay fees, fines, or taxes in protest",TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,24,0,spray paint political messages in public places,TRUE
stuim74gmvb067z9mipwsrth,Liberal,Woman,Against,25,1,attend a protest march even though it might turn violent,TRUE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,1,0,attend a protest march even though it might be unlawful,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,3,1,make a public speech,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,4,1,hold meetings to influence the public,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,5,1,attend or organise a protest march,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,8,0,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,10,1,join or form a group of activists,FALSE
sumnfvsjdh9954a4cui1eada,Conservative,Woman,For,11,1,refuse to accept honors or awards in protest,FALSE
